path	translation	hypothesis
en.20120214.21.2-445-000.wav	Mr Langen, are you aware that we have had Community bonds for quite some time already? Are you, furthermore, aware that the resolution refers not simply to Eurobonds, but to a wide range of options? Are you also aware that not all of these options require treaty change? I find it questionable that you should have picked off generalities about Eurobonds alone once again. The very differentiation that we have achieved here thanks to Ms Goulard ’ s sound proposal is not something that we should give up again. I would like to hear a little more differentiation in your speeches and I am eager to hear what you have to say in that regard.	
en.20120214.21.2-456-000.wav	Ms Goulard, I will just say, briefly, that that is not a judgment that I have put forward here. I would just point out that the last government bonds issued by Italy before it joined the euro bore an interest rate of 10%. There was no outcry in Italy at the time. Nobody said that other countries should take on the debt. It was natural for Italy to pay high interest rates. Yet now, all of a sudden, because we have had low interest rates for 10 years and got up to our ears in debt, because money was cheap – for investments just as for the public purse – we want to prolong that through Eurobonds. That represents a trap from which we will not escape, and I stand by what I said.	
en.20120215.26.3-575-000.wav	Mr President, Commissioner, to be honest, your answer disappointed me a little. You obviously want to stick to the old system of complex negotiations with each country, which will again mean that there will be no greater access to literature, in other words, no further opportunities for the blind and visually impaired. I find this doubly sad because the European Union is now blocking a forward step in the World Intellectual Property Organisation (WIPO), while many other partners to the treaty would be prepared to move forward. We are missing a huge opportunity here. You are not campaigning in favour of more rights for authors, but rather against people who are to be guaranteed equal access to cultural assets under the Convention on the Rights of Persons with Disabilities, so that they can also fully share in these cultural assets. I am calling on you to remove these barriers and to sign up to a binding treaty.	
en.20120216.5.4-030-000.wav	Mr President, ladies and gentlemen, the nature of the debate in this House shows that we represent the entire spectrum of opinion: on the one side, we have those who do not want restrictions of any kind, while on the other are those who associate any form of immigration with the risk of a massive influx of people. These are the two extremes to be found within the House. Family reunification must be viewed with a great deal of common sense and rationalism. On the one hand, problems genuinely exist in Member States with excessively restrictive policies. After all, we cannot put so many obstacles in the way of reuniting families that, in the end, reunification becomes an impossibility. On the other hand, Member States are fully justified in demanding language skills and integration, for example, or at least a willingness to integrate within a state. Secondly, the Member States naturally have the right to point out the problems that arise with family reunification, problems that should not be swept under the carpet. If countries like Greece, Malta, Romania or Italy are no longer permitted to indicate the problems they experience in this context, then I am not certain that we are taking a democratic approach by simply ignoring problems. We do not need another new directive. We should debate the problems carefully and then consider how we can remedy them. The continuous production of new directives will not lead to an improvement in the directives or their implementation. We are currently experiencing implementation problems in some areas. I completely understand that we need to engage in debate first, rather than drawing up yet another new directive and adding something to it before we have thoroughly discussed the old directive and the associated problems. I am in favour of listening to the Member States and of respecting the basic right of family reunification. If this is done in a reasoned and understanding way, then we will also achieve some progress.	
en.20120314.26.3-492-000.wav	Mr President ‘ consider before you form an opinion ’ – that is what the Polish aphorist, Stanisław Jerzy Lec, demands, and it would also do us good to heed this recommendation sometimes here in Parliament. Only a few weeks after the resolution on a strategy for Central Asia was adopted here in this House, which sought to censure the states of Central Asia, we are now responding to events in connection with strikes in Zhanaozen in Kazakhstan without waiting for the outcome of the ongoing investigations that are being carried out with international involvement. As regrettable as the deaths are and as much as those who were injured and imprisoned during the course of these events have the right to a review of what happened, the reasons behind these events remain unclear. Thus, Vladimir Kozlov, leader of the unregistered opposition party, Alga, stated that ‘ it was a different group of people; the unrest was by no means in the interests of those who were striking, as it merely provided a reason for violence to be used against them ’. The Central Asia expert, Arkady Dubnov, also said: ‘ It cannot be ruled out that elements of the Kazakh opposition who live abroad will also get involved. On the other hand, maintaining the tensions could be very much in the interest of someone in the Kazakh capital, Astana. After all, Kazakhstan ’ s power elite are already fighting for the chance to become President Nursultan Nazarbayev ’ s successor ’. We had the opportunity here in Parliament to speak with the Kazakh opposition in the presence of the Kazakh ambassador. The UN Special Representative stated today that he is impressed by the attention that the Kazakh Government is giving to the events in Zhanaozen and that it is necessary to uncover the true facts behind the unrest. We ought to take the Kazakh authorities at their word and measure them by their actions, but we should not make premature, reflex judgments.	
en.20120329.3.4-013-000.wav	Mr President, Mr Rehn, ladies and gentlemen, if I have understood you correctly, Mr Rehn, what you have said today is that the Commission is fighting to ensure the continuation of the food programme for the most deprived people in the European Union. It will do everything in its power to put concrete proposals on the table in the near future concerning where exactly the programme will be based and how it will be financed. I believe that this is urgently needed and I think that we have a joint responsibility to ensure that the food programme becomes reality. This is not because I see it as a last resort, but because from my perspective, it sends out a signal that we still have a fundamental sense of solidarity with the day-to-day lives of those people in the European Union who, unfortunately, are not able to take part in any of the developments going on around them and who have become the first and most serious victims of the methods used by the European Union to combat the crisis. I am thinking about Greece, Spain and other countries where the measures that the European Union is taking are having the greatest impact on the poorest of the poor. We are sending out a signal but, unfortunately, it is no more than that. Therefore, I think we urgently need to put combating poverty at the top of our main agenda, and not just for the sake of the 18 million people in the European Union who are currently dependent on food aid. Until now, we have not sent out a clear enough signal. However, in my view, this is the decisive point if we want to continue to make progress and if we want the citizens of the European Union to have confidence in us to create a social Union with a strong sense of solidarity. In this respect, you have our support. However, ladies and gentlemen, we are also called upon to ensure that the governments which are currently blocking this programme adopt a different attitude. This is a personal commitment that we must make.	
en.20120418.21.3-353-000.wav	Mr President, Mr Daul, I listened carefully to what you said. What you are proposing – in other words, imposing a growth test on all expenditure alongside the subsidiarity test – means narrowing the objectives down to just growth. I would like you to tell me how you reconcile that with the manifesto of a Christian Democrat group which still has objectives that extend beyond growth.	
en.20120418.21.3-361-000.wav	Mr President, gentlemen, it is surely a well-known fact that the economy does not give birth to children. Neither does it bring up children, and it cannot provide children with a life in unspoilt nature. This would suggest that the Commission, and also the Council, needs to rethink its priorities; needs to reconsider. As a group, we will examine very carefully whether what you presented earlier today actually represents a shift in priorities. Until now, the motto has been to deal first with the economy, which needs functioning financial markets. That is why the first task was to balance national budgets – in other words, to reduce debt and keep the markets calm. Unfortunately, Mr Daul is not here now. I simply wanted to tell him that my response is exactly the same as that of Georges Marchais. I did not understand his answer, but nonetheless I would contradict him. The measures that were taken were incorrect. It was wrong to concentrate solely on getting the economy right, and in the process to disregard entirely what was happening to people. It was wrong to put the stability of the euro above all else and to say that we could not care less what became of people. It should be the other way round: we must deal first with the people, then we can talk about stabilising the euro. The speculative raids on Spain took interest rates on Spanish government bonds to above 6% or more, and thus close to the level at which other countries such as Greece, Portugal and even Ireland claimed assistance from the bail-out fund. The policy of austerity that has been forced on the Member States by the EU, the European Central Bank (ECB) and also by the International Monetary Fund (IMF), with drastic cuts in public expenditure of all kinds, from reductions in wages and pensions to increases in value-added tax and much more, has increased the burden on citizens without even preventing the recent spiral. Rigorous cuts in public expenditure are exacerbating the downturn and driving up national debt – and we all need to acknowledge that. When Mr Draghi said recently that the European social model was finished, then I would like to hear you, Mr Barroso, say that the Commission does not think so. I would also expect you to go to Greece, to send your people to Greece, Portugal and Ireland, and to take careful note of what is going on there. What will happen to the people who are currently having to fight for survival? What are we jointly doing to break once and for all this vicious circle that has implanted itself precisely in the countries worst hit by the debt crisis? We simply cannot look on and do nothing. It is no use having social policy programmes that will start to have an effect sometime in the future, when other measures have already taken effect. We need to act now. What has become of your 2020 goals to eradicate poverty? What happened to the European poverty platform? It has been put on the back burner. That was before the crisis. It is now, however, in the midst of the crisis, that people need help and support – and that they need the European Union to act. They do not need empty promises. We need concrete ideas for what we can do now. If you do that, you will have the support of my group. Support all those – including those within the Commission – who have seen the signs of the times all too clearly and want to change things. Please do not simply carry on as you were and say it will happen anyway. If we carry on as we have been doing, there will be nothing left. I appeal to you to present an actual project, a programme for how we can really provide active help to the people in the countries affected right now. Do something for them. In our Member States, we need to do what is necessary to ensure that the funds for the European Stability Framework (ESF) 2013 or 2014-2020, or for the other programmes, are not blocked or cut. The Member States must shoulder their responsibilities.	
en.20120418.22.3-420-000.wav	Mr President, ladies and gentlemen, in view of the current situation as regards public finances and the economy in Europe, this is no time for fairy tales when it comes to tax policy. The situation in Council is quite simply that little progress is being made on tax policy proposals. Why is that? It is because some countries are opposed to further tax cooperation. They profit from aggressive tax planning; they are tax havens themselves. The Treaties clearly state that there must be unanimity on tax matters. That is why the Commission ’ s proposals have been shipwrecked on various occasions in the past. They are watered down, or no progress is made – as in the case of the directive on interest. Recent proposals have already been resigned to this and do not even suggest anything demanding any more. I would therefore ask you, Mr Šemeta – and I know your job is not an easy one where this is concerned – to change strategy, to present strict measures and go for enhanced cooperation in order to end the blockade in Council.	
en.20120418.26.3-559-000.wav	Mr President, ladies and gentlemen, this proposal concerning risk sharing instruments will certainly not succeed in preventing state bankruptcy in cases where such an eventuality is almost inevitable. Nonetheless, it is better to do something than to simply sit on our hands. Sometimes, unusual situations call for unusual measures. The budgetary and debt crisis in some countries has meant, unusually, that several important cohesion and structural policy projects and measures cannot be implemented because the banking sector is unable to provide backing and private investors are no longer available. I see the current proposal for establishing risk sharing instruments for the continued financing of structural policy projects as an extraordinary measure. The cohesion and structural policies available to the countries that wish to avail themselves of these risk sharing instruments can be used to secure those projects that are already ongoing. I am very grateful to the rapporteur, Ms Hübner, for making such a valuable contribution in tightening up the details of the Commission ’ s proposal, once again making it clear when and how these instruments are to be used. I also believe that these risk sharing instruments should only apply in the current situation and should not provide a precedent for the future subsidy period.	
en.20120419.19.4-460-000.wav	Madam President, our group supported the call at the time of the last amendment to the Biometric Passports Regulation in 2009 for a review to be carried out in three years ’ time and for four studies to be presented. One of the reasons that our group supported this was because it has expressed major concerns time and again on the grounds of data protection and also on account of the overestimation of the benefit of using biometric data in passports. The belief in the perfect form of identification, the overestimation of this method too, and – associated with this – the overestimation of other parts of the security chain are genuinely problematic. The use of biometric data is still subject to this major misconception, namely the assumption that these data are unchangeable and mostly reliable. That is absolutely not the case. These data are also subject to change throughout a person ’ s life. They differ between childhood and old age. We therefore need reliable and sound studies and conclusions. People are still busily forging these documents. We have now been able to establish this. As the incidents in the United Kingdom and other countries repeatedly demonstrate, the chips are definitely not safe from misuse. They are readily cracked and, for those concerned, this can result in permanent damage. The standards within the EU also differ widely. The error rate – as seen in France and the Netherlands – is very high. We need to ask ourselves again and again what benefit we get from biometric data if documents are falsified and enter into circulation. Thus, if one part of the chain is falsified and the ‘ breeder ’ documents are at variance, biometric data would no longer be of any help to us. The Chaos Computer Club in Germany needed a few minutes only to demonstrate the falsification of a chip. For this, the people of the Chaos Computer Club needed the cap of a plastic bottle, some superglue, a digital camera and a little wood glue, and in a few minutes they had cracked the chip. So much for supposed security. We are waiting for the Commission to present the studies and, of course, also the results and the lessons that can be drawn from them.	
en.20120419.20.4-514-000.wav	Mr President, President-in-Office of the Council, the Commission is, unfortunately, not as adequately represented here today as I would have wished out of respect for Parliament. As a Member from a region that will be severely affected by the planned changes, namely the Eifel region, I am compelled to ask the question, having followed the debate very closely, whether the, sadly, somewhat inadequate attempt at standardising the criteria for less-favoured areas really will meet the needs in this region, especially as the information necessary to make a sensible and responsible decision is not available. Above all, I ask myself whether an adequate impact assessment was actually carried out. In order to be fair to farmers, we do not just need biophysical criteria; over and above these, we also need socio-economic criteria. I therefore call on the Commission to discuss the criteria once again, spending the necessary time on these important aspects, separate from the overall package of the common agricultural policy reform and, above all, after submission of the necessary documents and a careful analysis of the impact.	
en.20120419.23.4-584-000.wav	Madam President, I believe that we must attempt, in collaboration with the European Asylum Support Office and the Greek authorities, to identify which of the people who have come to Greece could possibly be transferred to other countries within the European Union, firstly, because they can definitely never return to their home country and, secondly, because they may have potential and qualifications which are appropriate and useful. However, this is essentially also about helping the Greeks to register and identify these people more quickly, so that help can be provided sooner and so that those people who do not have qualifications or the entitlement to live in Greece or the European Union can be returned to their home countries, because they do have the opportunity of remaining there.	
en.20120419.4.4-012-000.wav	. Mr President, Minister, Commissioner, I would like to thank the rapporteur for her dedicated and exemplary work. I agree with many of the criticisms expressed by Ms in 't Veld and have supported them in the past, in part at least. We always reach a point, however, where people need to take responsibility. On behalf of the Group of the European People ’ s Party (Christian Democrats) and on my own behalf I would state that we now need to deal with the realities of the situation, rather than taking recourse to ideological or theoretical positions. The fact is that the US has been gathering this PNR data for 10 years without a single complaint. It is also the case that none of us wants to put a stop to data traffic, even if we are not in favour of the agreement. You have just said so yourself. Nor do we want to bring air travel between Europe and the US to a standstill. The fact is also that the US has a right to know who enters its territory. In my opinion, it is also a fact that the legal services have all made oral indications that this agreement is better than the alternatives. This is the reason why we need people to take responsibility here. After all, that is what we have been elected to do. We need to take responsibility for our citizens, as otherwise they would be abandoned with little protection and few rights. We need to take responsibility for the airlines, as otherwise, as the Commissioner also pointed out, they would be left with absolutely no legal certainty. We also need to take responsibility for the EU as a contracting partner in questions of data protection and security, as well as responsibility for a good balance between security and data protection. Hence we are generally in favour of this agreement, even though it is by no means perfect. If we want to protect our citizens and offer them better data protection, then we also need to take responsibility here and vote in favour of this agreement.	
en.20120509.21.3-202-000.wav	Mr President, Mr De Gucht, your statement was very informative. Thank you very much. Sometimes, figures say more than words. Up to this point, as you have mentioned, the European Patent Office has granted almost 2 000 patents for plants and almost 1 200 patents for animals created with and without the use of genetic engineering. I would like to mention two prominent examples. The first is the approval of patents on barley which has been genetically modified and modified by breeding. This applies to the entire chain from the seed through to the plant and, therefore, affects both our farmers and our brewers, both producers and consumers. This example shows the devastating scope of the patenting processes. The second example concerns the so-called long-life tomato, which is not to be confused with the long-life oil in the engines of your diesel cars. The ploy used by the applicant, the US company Arcadia, enabled it to obtain a patent by circumventing current EU regulations. It was not the tomato that was patented, but its genetic material, in this case, selected enzymes. This shows the lengths that companies will go to, despite the fact that, as you have said, Mr De Gucht, Article 4 of the directive on the legal protection of biotechnological inventions of 1998 clearly states: The following shall not be patentable: (a) plant and animal varieties; (b) essentially biological processes for the production of plants or animals. We are of the opinion that this definition should be made more precise. Technical processes used to support conventional breeding activities must not lead to patentability. We would like to make it quite clear that there must be no patents on life. We need to send out a clear signal that there needs to be a more ethical approach and greater honesty with regard to creation. I repeat: we are opposed to the patentability of life throughout Europe. Therefore, Mr De Gucht, we are calling for a clear statement from the Commission that patents on genetic material and genetic resources are, and will remain, banned. Secondly, we are calling for a clear position on Article 4 of the directive on the legal protection of biotechnological inventions: no patents on life. Thirdly, Mr De Gucht, on behalf of many farmers and breeders in Europe, we are calling for the breeders ’ and farmers ’ privilege to be clearly enshrined in all legislation.	
en.20120510.9.4-027-000.wav	Madam President, I would like to give you our opinion on the discharge of Europol and Eurojust. With regard to Europol, there is very little and, in fact, almost nothing, to find fault with. The annual accounts essentially reflect the financial situation in 2010, and all of the transactions that they are based on comply with the rules and are therefore also legal. The only things that stand out are the high carryovers compared with the accrued costs, which, overall, are actually low. Europol attributes this to the move to new headquarters, which is clearly understandable. However, Europol promises to take additional measures in future to avoid such high carryovers. In addition, Europol is committing itself to monitoring the implementation of the budget on a monthly basis from 2012 onwards. I recommend that we check whether that does actually happen. Against this background, I recommend that we grant discharge to Europol. Where Eurojust is concerned, the annual accounts also essentially reflect the financial situation in 2010. All of the transactions here are also legal and compliant with the rules. However, here too, a high level of operational expenditure was carried forward to 2011. Eurojust ’ s explanation for this was that it was mainly due to an Organisational Structural Review project – a new computer infrastructure and the costs related to data processing. The agency has stated that it will improve all of this in future, and that it will also improve its compliance with the tendering requirements. I recommend that we check this in future, too, and in particular, that we check whether all vacant posts are actually filled in future. This situation has improved. However, if these posts are not filled soon, we will have to consider cancelling some funding, and that would have a negative impact on Eurojust. I nevertheless recommend that we grant discharge.	
en.20120523.22.3-498-000.wav	Madam President, Commissioner, ladies and gentlemen, what should worry us and make us panic is not simply the sheer numbers of unemployed young people in Europe, but the way this is developing. Between 2008 and 2011, the number of unemployed young people rose by 26.5%, according to the International Labour Organisation. It is this development that necessitates urgent measures, for we are not only cutting off an entire generation from the labour market – we are cutting off an entire generation from a future worth living. If we allow our young people to feel completely useless, it is no wonder that young people are turning away from this EU because they have no reasonable prospect of work or life opportunities. I would really urge you, Commissioner, to ensure that the measures decided on to counter this are initiated. I can see some things being done, but please ensure that the many years ’ of mental doldrums are not now replaced by a flurry of activity. When I read that the Commission is starting a programme under which young people will now be given financial assistance if they apply for a job abroad, then we are starting a migration circus that will not solve the problem. On the contrary, it will be counterproductive; because technicians, doctors, engineers and care workers will then be poached by the richer countries that are not in this crisis. In this crisis, which is the cause of this development, what we need are offensive measures; namely, the phasing out of this lunatic austerity that is stifling Europe ’ s economy. We need a targeted growth policy, we need a strengthening of domestic purchasing power, and public investments in education, research and alternative energies. That would be the right approach. Combined with European subsidies, it would then be possible actually to develop an integrated concept that creates some prospects for the lives of young people. I have one final comment to make, and that is that this youth unemployment cannot be reconciled with the nonsense about wanting to raise the retirement age to 70. We need a different policy here that allows young people access to the labour market. That is what I am urgently calling for.	
en.20120523.3.3-039-000.wav	Ms Swinburne, you just said that everything that is argued in favour of the financial transaction tax is speculation, but you followed this with some very speculative examples of your own. In the light of what you said, I should like to know what you think of these investigations that have been carried out by the Commission and the study carried out by the Commission, which establish very, very clearly that, by oversight, there has been too little consideration of the real economy ’ s dependence on the financial markets, that 95% of companies are not dependent on it in any way for raising funds, and that it is highly likely that any negative effect on growth that has been mentioned in the past could be turned into a positive by making appropriate public investments to promote growth. Do you see that as mere speculation, too, or would you say that such a well-based, broad study by the Commission is also well reasoned and forms a strong argument?	
en.20120523.3.3-046-000.wav	Mr President, ladies and gentlemen, the financial transaction tax is certainly not identical to the Tobin tax that has been talked about and debated for many years, but I think it incorporates essential elements of the Tobin tax. It can at least be said to take on board the idea that the financial markets should participate in the tax system and, above all, should share in bearing the costs of the crisis. I think that sends a very important message to the financial markets. However, it is also an important message to send to our citizens, to our electorate. There have been a great many actions, petitions and written pleas to politicians in a wide range of Member States asking for a financial transaction tax to at last be introduced at European level. I believe that with the majority that we are seeing here in favour of this report and this tax, Parliament has achieved a major success. While it is undoubtedly not sufficient to stabilise and restrict the markets in the way that may be necessary, I feel it is a really important step that we are taking here. I would particularly like to urge the Council to take seriously the voices of our citizens, of our electorate, and to work towards this actually being introduced and not to block the introduction of this tax because of the British position or other positions. I think it is clear that the citizens of the European Union want this tax, and I think we have a great responsibility here. It is now up to the Council to take action on this, and I should like to use my speaking time to urge the Council to do everything it can to ensure that this tax is now actually introduced and becomes a reality.	
en.20120523.3.3-081-000.wav	Mr President, ladies and gentlemen, with all the problems relating to the details that we could talk about, and which we will be talking about, in the further legislative procedure, we should not lose sight of one thing: financial markets cannot function according to a model in which, when everything is going well, the banks take the profits, and then, when something goes wrong, taxpayers have to pick up the tab. That is why it makes sense for there also to be a tax on financial transactions. It also makes sense for this to be done in a cross-border arrangement. In Europe – or at least in the euro area – this would not result in distortions; rather, it would make a lasting contribution to bringing about a stable financial market which generates what financial markets are actually there for, namely, to provide enterprises with access to capital, to allow savers to save or put something aside for their old age, and so that the financial markets can once again do the job for which they were once created, which is to provide added value for the real economy. Everything that drove us into the financial crisis consisted of products that added no value for the real economy. That is why it makes sense to have a tax that can be used to help ensure that this is severely penalised, that sanctions are taken, that steers us towards a situation in which capital goes back to doing its job. That is why I am advocating that we adopt this proposal today with a broad majority.	
en.20120611.19.1-066-000.wav	Mr President, the reform of the generalised system of preferences (GSP) was very much necessary. It is a positive that there are now longer durations, and more certainties for exporters. The criteria are too imprecise, however, as the Committee on Development has already said. Unfortunately, the Commission is only interested in World Bank categorisation. In that connection, Parliament has been very critical in the past, and on repeated occasions, of the use of gross domestic product as the sole criterion. The definition of upper-middle income countries can apply to countries with a per capita GDP of USD 4 000, but also to those where it is up to USD 12 000. That is thus an enormous – and far too large – range, and it in no way does justice to the realities on the ground. We certainly do not object to countries like Saudi Arabia and Kuwait being removed. The reform to that end was good therefore. These countries, however, are high-income countries. Russia and China, on the other hand, are upper-middle income countries, but we certainly need not be concerned by their removal from the scheme either. Yet this category also includes much poorer countries, such as Namibia and Ecuador. Until now, the Commission had at least also applied the criterion of vulnerability, which covers countries that export little, or only a very small range of goods. That meant that it was possible to at least avoid the situation where countries that are dependent on fewer products and are thus very vulnerable are categorised too high. Why, then, has the Commission removed this criterion? It will mean the removal from the scheme of countries such as the Dominican Republic, Fiji, Gabon and Botswana, even though their economies fit the criterion of vulnerability. Why did the Commission not retain the old criteria, which were, in any case, already inadequate? It raises the suspicion that the Commission wants to force poorer countries into free trade agreements that are unfavourable to them. The preference system, however, is an instrument to promote development and cannot be replaced by pure trade instruments, in which the path of a country or a region to development no longer plays any role. Fortunately, my fellow Members will still have the chance in plenary to vote in favour of our amendment, which incorporates vulnerability as a criterion. The new arrangements will also mean, however, that trade regions will be dismembered. Neighbouring countries in customs unions will soon have to follow different rules when exporting to the EU. This absolutely does not reflect our objective of promoting regional integration. Instead of individual countries, the Commission should be giving greater consideration to development regions. Here, too, we in the Group of the Greens / European Free Alliance have tabled an amendment, which I hope will meet with a great deal of support. It is also problematic for countries that one day were still benefiting from the GSP only to then find themselves outside the programme the next day. There need to be transitional periods, and we can see from our own Member States that just a few months are not enough for economic development. Ultimately, we MEPs have to consider, for all legislative proposals, whether we focus just on speed and want to work with wonky compromises, or whether we would not rather involve the entire plenary. For me, the entire House is important for legislation, and for democracy, rather than time and speed. In fact, it takes time to enact democracy and to pass laws properly.	
en.20120612.21.2-498-000.wav	Mr President, Baroness Ashton, I was also a member of the European Parliament ’ s electoral observation mission to the Democratic Republic of Congo (DRC) and saw for myself how the people arrived at the polling stations and waited to vote full of hopes and expectations for a better future. We now know that these expectations have not been met. Although the DRC calls itself democratic, these elections were neither fair nor democratic. We must speak out forcefully about this, as Ms Nedelcheva has done in her report. The previous president, Joseph Kabila, claimed that he was the election victor and the opposition was suppressed. In the east of the country, the violent encounters between government troops and so-called rebels have flared up again and it is unclear whether third countries such as Rwanda are involved. In every case, it is the civilian population which suffers and which has not been able to live in peace for decades. The country ’ s wealth is disappearing in a quagmire of corruption and the DRC comes at or near the bottom of the list in all the international rankings. The international community, and the European Union in particular, must take every opportunity to increase the pressure on the President of the DRC to allow genuine democracy in his country – he will have the chance to do this at the next regional elections – and to prevent the Congolese army from oppressing the civilian population. Instead, criminals who are wanted internationally for crimes against humanity, such as Bosco Ntaganda, must finally be arrested and brought before a court. Countries throughout the world should give an undertaking not to supply any more arms to the DRC. Without external pressure, it will not be possible to bring an end to human suffering and poverty in this country.	
en.20120612.5.2-043-000.wav	Mr President, ladies and gentlemen, the idea behind the ‘ two-pack ’ is to provide further rights of intervention in respect of crisis countries in the euro area. The idea is to give teeth to the European Semester, which was created as a framework to provide better coordination of financial and economic policy. At the Commission ’ s behest, the Member States are to be forced to accept financial assistance. Through the ‘ six-pack ’, extensive sanction options that could be imposed on euro area countries with financial problems have already been created. The European Semester has already been perceived by the citizens more as a rollback of democracy than as a useful tool to coordinate economic policy. At the same time, the German Government is openly threatening Greek citizens with being kicked out of the euro area should they make the wrong choice in the elections on Sunday. Why do we not desist from such humiliating and undemocratic chest-beating? In a situation where the euro crisis has dramatically worsened once again – I am thinking of Spain, and of Cyprus – it in no way helps us to pillory Member States that are in crisis. We should at last produce some solutions! The rapporteurs for the ‘ two-pack ’ have developed some very sensible approaches in this regard. Ms Ferreira made reference to the debt redemption fund, which would be a worthwhile and sensible measure in order to tackle the debts. Mr Gauzès ’ s proposal for an organised process for national bankruptcy would perhaps also be an option. It is key, however, that Europe should work together and show solidarity in order to set the eurozone back on track for growth. The strong countries in Europe must desist from their self-satisfied finger pointing at their partner countries. They need to begin doing their homework, investing in growth and taking on their responsibilities. A Merkel-style policy of cuts on one side only has simply failed as a model to resolve the crisis.	
en.20120613.27.3-423-000.wav	Mr President, Commissioner, ladies and gentlemen, in June 2010, the Heads of State or Government of the EU Member States finally acknowledged that the European Community needs a more closely coordinated financial and economic policy. At the summit, they ‘ invented ’ the European Semester, so to speak. It is perfectly right that members of the Economic and Monetary Union should not simply consider how their policies affect businesses, workers and consumers in their own country. A European perspective is needed. An internal market without a coordinated economic, wage and social policy may tempt Member States to create short-term growth and jobs at the expense of neighbouring countries. Such imbalances can cause monetary union to fragment, both economically and politically. That is precisely the situation currently facing the EU. The German economy has cut the ground from under its neighbours ’ feet for years. There has been no stimulus from investment and wage growth. Instead, Berlin has brought the euro area to the brink of collapse with a decade of aggressive export policy. It is therefore gratifying that the Commission is now slowly wising up to this core problem of the euro crisis in its country-specific recommendations. It is therefore right and proper that the Federal Republic is called upon to invest more in education, research and child care and that the Commission demands that it put a stop to the abuse of so-called ‘ mini jobs ’ and adapt wage growth to productivity growth. This is a belated but important insight. I hope, Commissioner Rehn, that you will put this demand vehemently to the German Government, even though there is no formal procedure for surplus countries.	
en.20120613.29.3-484-000.wav	Mr President, Commissioner, ladies and gentlemen, firstly, I would like to express my thanks to the Commission, and particularly to Commissioner Barnier, for the very simple reason that in the last legislative period, which ended in 2009, our experience was that – with the exception of a very brief moment of awakening when the proposal for the European private company came – Commissioner Barnier ’ s predecessor, Commissioner McGreevy, in fact allowed company law to be left in a deep sleep, and we made no progress at all over those five years on this important issue, which also has significance for the internal market. Thankfully, that has changed entirely. We now have a multitude of consultation documents from the European Commission, a group of experts that has debated the issue of how to develop company law further, and now we have a brand new consultation which, naturally, Parliament is looking at too. The Committee on Legal Affairs decided that we did not want to do this in the form of a report, simply because a report requires even more time and is naturally somewhat more detailed. Instead, we chose to put an oral question to the Commission, in order to be able to discuss this topic with the Commission, with Commissioner Barnier, and so that, at the same time, we can make clear Parliament ’ s position on what should happen now in a subsequent resolution. Just as was the case around ten years ago, it is necessary to develop a new action plan on European company law. This is necessary for a great many reasons. There are gaps in European company law, real gaps, which basically are resulting in the fact that the internal market has not been completed. To mention one example, there is the missing 14th directive on the transfer of company seats, which, in my opinion, is a fairly typical example of such a gap. Parliament has asked twice in legislative own-initiative reports for the European Commission to table specific proposals. There is also the committee of experts convened by the European Commission itself, which has expressed the same opinion on this. Quite simply, it is part of the basic freedoms of the internal market that a company in the internal market must be able to transfer its registered domicile. This is not possible at present, or only under extremely difficult conditions. In view of this, however, I must, at the same time, criticise the fact that the position of the European Commission to date on the topic of the 14th directive actually lags considerably behind Parliament ’ s expectations, and we are convinced that it does not meet the standard of a qualified answer to a legislative initiative either. However, we are of good courage that in the course of the continued work, when we get to the action plan, this proposal will hopefully then be reflected in the action plan. Another important point in respect of company law is the issue of how to develop company law further in order to reduce the burden on companies. Here, the Commission has already tabled very specific proposals, such as on the subject of accounting. However, there is more to do beyond this and other aspects now require clarification in the course of the consultations. We are expecting further proposals from the Commission in this area, too. I should also like to ask the Commission to revive the topic of the European private company, which, at the moment, is stuck in the Council. If there are individual Member States in the EU – and here I am expressing my own personal opinion – that are intrinsically unable, because of their own lack of decisiveness, to end the deadlock here and take Europe forward, then just as in the case of other projects – in the case of patent law or family law, for example – we must give some thought to using the instrument of enhanced cooperation, so that at least all the other Europeans will be able to enjoy this possibility. I would ask the Commission to give this issue greater consideration. Another outstanding problem is the issue of applicable law; in other words, a kind of Rome Regulation for cross-border problems in company law. I believe that this issue, too, needs further investigation and discussion, and I would ask the Commission to do this. Insolvency law is also closely related to this. In this area, however, it has been announced anyway that we will receive a specific proposal from the European Commission in the foreseeable future. As you can see, a huge amount remains to be done in the area of company law. I am grateful that Commissioner Barnier has taken the initiative here and that we can see that in the second half of this legislative period, we will receive significant proposals, which could then represent progress in the completion of the internal market. Parliament supports both the principle and the approach here. Naturally, we will have to talk about the details, and we will certainly do so. However, for the time being, I would like to give the Commission our thanks. Naturally, we would now be pleased if the Commission were actually to take up our initiatives and turn them into specific proposals.	
